  -5.0000000000000000       -9.8108897355176608E-004 -0.17805279391496165     
  -4.9949974987493748       -9.8297787694689000E-004 -0.17821653500415366     
  -4.9899949974987496       -9.8487327517726990E-004 -0.17838059148243460     
  -4.9849924962481245       -9.8677523086761936E-004 -0.17854496443288342     
  -4.9799899949974984       -9.8868380846642095E-004 -0.17870965494898164     
  -4.9749874937468732       -9.9059907427374318E-004 -0.17887466413527683     
  -4.9699849924962480       -9.9252109677414871E-004 -0.17903999310820584     
  -4.9649824912456229       -9.9444994740118561E-004 -0.17920564299670005     
  -4.9599799899949977       -9.9638570137740258E-004 -0.17937161494219778     
  -4.9549774887443725       -9.9832843796944623E-004 -0.17953791009822348     
  -4.9499749874937473       -1.0002782400688080E-003 -0.17970452963032429     
  -4.9449724862431212       -1.0022351937165768E-003 -0.17987147471667420     
  -4.9399699849924961       -1.0041993880403400E-003 -0.18003874654904747     
  -4.9349674837418709       -1.0061709155509159E-003 -0.18020634633373825     
  -4.9299649824912457       -1.0081498725684828E-003 -0.18037427529232769     
  -4.9249624812406205       -1.0101363596439858E-003 -0.18054253466236098     
  -4.9199599799899953       -1.0121304819488428E-003 -0.18071112569801909     
  -4.9149574787393693       -1.0141323496488620E-003 -0.18088004967081980     
  -4.9099549774887441       -1.0161420782833347E-003 -0.18104930787038551     
  -4.9049524762381189       -1.0181597891645256E-003 -0.18121890160526252     
  -4.8999499749874937       -1.0201856098067555E-003 -0.18138883220381552     
  -4.8949474737368686       -1.0222196743895685E-003 -0.18155910101517794     
  -4.8899449724862434       -1.0242621242551972E-003 -0.18172970941027589     
  -4.8849424712356182       -1.0263131084360048E-003 -0.18190065878293291     
  -4.8799399699849921       -1.0283727842042233E-003 -0.18207195055106648     
  -4.8749374687343670       -1.0304413176439385E-003 -0.18224358615802541     
  -4.8699349674837418       -1.0325188842850769E-003 -0.18241556707414219     
  -4.8649324662331166       -1.0346056699234068E-003 -0.18258789479852180     
  -4.8599299649824914       -1.0367018717994175E-003 -0.18276057086097908     
  -4.8549274637318662       -1.0388077001229413E-003 -0.18293359682380195     
  -4.8499249624812411       -1.0409233795566925E-003 -0.18310697428319675     
  -4.8449224612306150       -1.0430491502923141E-003 -0.18328070487077289     
  -4.8399199599799898       -1.0451852689204136E-003 -0.18345479025558981     
  -4.8349174587293646       -1.0473320095838101E-003 -0.18362923214679475     
  -4.8299149574787394       -1.0494896656019755E-003 -0.18380403229653991     
  -4.8249124562281143       -1.0516585514474884E-003 -0.18397919250299424     
  -4.8199099549774891       -1.0538390049175111E-003 -0.18415471461342553     
  -4.8149074537268630       -1.0560313894005210E-003 -0.18433060052745692     
  -4.8099049524762378       -1.0582360961522562E-003 -0.18450685220060875     
  -4.8049024512256127       -1.0604535464874684E-003 -0.18468347164838425     
  -4.7998999499749875       -1.0626841939182965E-003 -0.18486046095138670     
  -4.7948974487243623       -1.0649285267930781E-003 -0.18503782226216997     
  -4.7898949474737371       -1.0671870729584013E-003 -0.18521555781405871     
  -4.7848924462231119       -1.0694604082125718E-003 -0.18539366993022269     
  -4.7798899449724859       -1.0717491676819945E-003 -0.18557216102950425     
  -4.7748874437218607       -1.0740540553395778E-003 -0.18575103362806580     
  -4.7698849424712355       -1.0763758484307120E-003 -0.18593029034171790     
  -4.7648824412206103       -1.0787154000808953E-003 -0.18610993389399169     
  -4.7598799399699852       -1.0810736452602767E-003 -0.18628996712930629     
  -4.7548774387193600       -1.0834516114842550E-003 -0.18647039302779628     
  -4.7498749374687339       -1.0858504328769968E-003 -0.18665121472005186     
  -4.7448724362181087       -1.0882713664261356E-003 -0.18683243550208750     
  -4.7398699349674835       -1.0907158102910341E-003 -0.18701405885137423     
  -4.7348674337168584       -1.0931853246517419E-003 -0.18719608844465821     
  -4.7298649324662332       -1.0956816558222739E-003 -0.18737852817801504     
  -4.7248624312156080       -1.0982067644741038E-003 -0.18756138218954019     
  -4.7198599299649828       -1.1007628589854159E-003 -0.18774465488505473     
  -4.7148574287143568       -1.1033524351782733E-003 -0.18792835096714802     
  -4.7098549274637316       -1.1059783239149854E-003 -0.18811247546777674     
  -4.7048524262131064       -1.1086437480815360E-003 -0.18829703378457935     
  -4.6998499249624812       -1.1113523906931147E-003 -0.18848203172146377     
  -4.6948474237118560       -1.1141084767037283E-003 -0.18866747553437938     
  -4.6898449224612309       -1.1169168722763060E-003 -0.18885337198300903     
  -4.6848424212106057       -1.1197832061669987E-003 -0.18903972838863517     
  -4.6798399199599796       -1.1227140187799992E-003 -0.18922655269818031     
  -4.6748374187093544       -1.1257169459152646E-003 -0.18941385355432039     
  -4.6698349174587293       -1.1288009463884874E-003 -0.18960164037122482     
  -4.6648324162081041       -1.1319765855596334E-003 -0.18978992341457723     
  -4.6598299149574789       -1.1352563905429785E-003 -0.18997871388319029     
  -4.6548274137068537       -1.1386552978177014E-003 -0.19016802398717436     
  -4.6498249124562285       -1.1421912205558742E-003 -0.19035786701398644     
  -4.6448224112056025       -1.1458857717987984E-003 -0.19054825736771214     
  -4.6398199099549773       -1.1497651913574068E-003 -0.19073921055750384     
  -4.6348174087043521       -1.1538615398503352E-003 -0.19093074309575134     
  -4.6298149074537269       -1.1582142435531051E-003 -0.19112287224198837     
  -4.6248124062031017       -1.1628720994408012E-003 -0.19131561548869705     
  -4.6198099049524766       -1.1678958807742922E-003 -0.19150898962058555     
  -4.6148074037018514       -1.1733617170010078E-003 -0.19170300907389373     
  -4.6098049024512253       -1.1793654483225307E-003 -0.19189768315141451     
  -4.6048024012006001       -1.1860281507201202E-003 -0.19209301137205984     
  -4.5997998999499750       -1.1935029338931940E-003 -0.19228897578996665     
  -4.5947973986993498       -1.2019828032789361E-003 -0.19248552842410935     
  -4.5897948974487246       -1.2117085711182260E-003 -0.19268257090875238     
  -4.5847923961980994       -1.2229739357236058E-003 -0.19287992211015681     
  -4.5797898949474733       -1.2361208581185444E-003 -0.19307726814878762     
  -4.5747873936968482       -1.2515105352838812E-003 -0.19327408963259407     
  -4.5697848924462230       -1.2694418565067493E-003 -0.19346956768095727     
  -4.5647823911955978       -1.2899722817797956E-003 -0.19366249442837308     
  -4.5597798899449726       -1.3125937659601232E-003 -0.19385127236502506     
  -4.5547773886943475       -1.3357855678189561E-003 -0.19403418169150066     
  -4.5497748874437223       -1.3566940484336131E-003 -0.19421013194745615     
  -4.5447723861930962       -1.3715142628165893E-003 -0.19437982058064240     
  -4.5397698849424710       -1.3770119489253637E-003 -0.19454646024857422     
  -4.5347673836918458       -1.3724358823832374E-003 -0.19471490136233319     
  -4.5297648824412207       -1.3600300727266233E-003 -0.19488936910691088     
  -4.5247623811905955       -1.3435833368268199E-003 -0.19507175507525296     
  -4.5197598799399703       -1.3265280860995121E-003 -0.19526168035921954     
  -4.5147573786893442       -1.3110177666265828E-003 -0.19545760242864810     
  -4.5097548774387191       -1.2979953295832634E-003 -0.19565781055776368     
  -4.5047523761880939       -1.2876319965522758E-003 -0.19586090453972299     
