0.20	0.001167701
0.40	0.150665725
0.60	0.273691472
0.80	0.402606744
1.00	0.495219218
1.20	0.568828745
1.40	0.628284649
1.60	0.676576394
1.80	0.716102275
2.00	0.748736412
2.20	0.775693826
2.40	0.798118902
2.60	0.816638753
2.80	0.832375081
3.00	0.84580272
3.20	0.856753647
3.40	0.866370676
