  3.141592653589793E-003  -1.94973374080003       3.419911970604188E-004
  9.424777960769379E-003  -1.85889157430693       3.079768958368962E-004
  1.570796326794897E-002  -1.77599570232207       2.696242096776420E-004
  2.199114857512855E-002  -1.70128673267904       2.411842866638824E-004
  2.827433388230814E-002  -1.63371961676925       2.223155679219695E-004
  3.455751918948773E-002  -1.57219523235023       2.105135537629544E-004
  4.084070449666731E-002  -1.51577443344305       2.030579641756283E-004
  4.712388980384690E-002  -1.46371262384948       1.977581050107105E-004
  5.340707511102648E-002  -1.41543571459163       1.931656871977890E-004
  5.969026041820608E-002  -1.37050095777244       1.884816613801827E-004
  6.597344572538566E-002  -1.32856066266150       1.833665987861293E-004
  7.225663103256524E-002  -1.28933415631388       1.777634236510988E-004
  7.853981633974483E-002  -1.25258794398484       1.717663940494218E-004
  8.482300164692443E-002  -1.21812231667239       1.655359149622175E-004
  9.110618695410401E-002  -1.18576251155911       1.592481872032256E-004
  9.738937226128359E-002  -1.15535290227116       1.530681798090136E-004
  0.103672557568463       -1.12675313751399       1.471369935805326E-004
  0.109955742875643       -1.09983551051113       1.415675335182369E-004
  0.116238928182822       -1.07448310206893       1.364446573317947E-004
  0.122522113490002       -1.05058841306373       1.318275166442888E-004
  0.128805298797182       -1.02805231201106       1.277527959356931E-004
  0.135088484104361       -1.00678319120529       1.242381527489625E-004
  0.141371669411541      -0.986696266062479       1.212855101272399E-004
  0.147654854718720      -0.967712977019110       1.188840461957426E-004
  0.153938040025900      -0.949760468154415       1.170128293270528E-004
  0.160221225333079      -0.932771125621057       1.156430994992616E-004
  0.166504410640259      -0.916682164398729       1.147402203302751E-004
  0.172787595947439      -0.901435255254630       1.142653352729570E-004
  0.179070781254618      -0.886976185941216       1.141767629813303E-004
  0.185353966561798      -0.873254552073588       1.144311650046531E-004
  0.191637151868977      -0.860223474091779       1.149845157489487E-004
  0.197920337176157      -0.847839337394205       1.157929011919214E-004
  0.204203522483337      -0.836061553227436       1.168131695297564E-004
  0.210486707790516      -0.824852338294032       1.180034539624540E-004
  0.216769893097696      -0.814176511332354       1.193235852799038E-004
  0.223053078404875      -0.804001305153469       1.207354096675215E-004
  0.229336263712055      -0.794296192807026       1.222030252399304E-004
  0.235619449019235      -0.785032726700855       1.236929491701159E-004
  0.241902634326414      -0.776184389626000       1.251742258298690E-004
  0.248185819633594      -0.767726456745763       1.266184850941182E-004
  0.254469004940773      -0.759635867698146       1.279999588710590E-004
  0.260752190247953      -0.751891108039258       1.292954629123801E-004
  0.267035375555132      -0.744472099323210       1.304843501027887E-004
  0.273318560862312      -0.737360097173609       1.315484406427028E-004
  0.279601746169492      -0.730537596754643       1.324719338412213E-004
  0.285884931476671      -0.723988245096807       1.332413056298181E-004
  0.292168116783851      -0.717696759774822       1.338451953323847E-004
  0.298451302091030      -0.711648853473602       1.342742847540623E-004
  0.304734487398210      -0.705831164013048       1.345211721999512E-004
  0.311017672705390      -0.700231189434388       1.345802436503791E-004
  0.317300858012569      -0.694837227780000       1.344475429633607E-004
  0.323584043319749      -0.689638321225635       1.341206426813172E-004
  0.329867228626928      -0.684624204248719       1.335985167361845E-004
  0.336150413934108      -0.679785255539441       1.328814161142806E-004
  0.342433599241287      -0.675112453382538       1.319707483367007E-004
  0.348716784548467      -0.670597334257323       1.308689614201132E-004
  0.354999969855647      -0.666231954421823       1.295794328339772E-004
  0.361283155162826      -0.662008854263742       1.281063638278155E-004
  0.367566340470006      -0.657921025216745       1.264546793882717E-004
  0.373849525777185      -0.653961879055064       1.246299339770791E-004
  0.380132711084365      -0.650125219393056       1.226382231315819E-004
  0.386415896391545      -0.646405215228840       1.204861009207644E-004
  0.392699081698724      -0.642796376382877       1.181805032021869E-004
  0.398982267005904      -0.639293530693158       1.157286765709616E-004
  0.405265452313083      -0.635891802838778       1.131381128519323E-004
  0.411548637620263      -0.632586594672972       1.104164889597783E-004
  0.417831822927443      -0.629373566955405       1.075716119188819E-004
  0.424115008234622      -0.626248622381553       1.046113688248524E-004
  0.430398193541802      -0.623207889814465       1.015436815116695E-004
  0.436681378848981      -0.620247709631165       9.837646567833230E-005
  0.442964564156161      -0.617364620102357       9.511759423372321E-005
  0.449247749463340      -0.614555344730078       9.177486459998432E-005
  0.455530934770520      -0.611816780473474       8.835596973456908E-005
  0.461814120077700      -0.609145986798012       8.486847262227385E-005
  0.468097305384879      -0.606540175488174       8.131978399429183E-005
  0.474380490692059      -0.603996701168140       7.771714304871251E-005
  0.480663675999238      -0.601513052478991       7.406760093923175E-005
  0.486946861306418      -0.599086843864804       7.037800681953494E-005
  0.493230046613598      -0.596715807923490       6.665499623715747E-005
  0.499513231920777      -0.594397788281494       6.290498167541067E-005
  0.505796417227957      -0.592130732954494       5.913414505972239E-005
  0.512079602535136      -0.589912688158992       5.534843205097213E-005
  0.518362787842316      -0.587741792542331       5.155354795575278E-005
  0.524645973149495      -0.585616271801023       4.775495510114496E-005
  0.530929158456675      -0.583534433659495       4.395787152595273E-005
  0.537212343763855      -0.581494663183456       4.016727084801169E-005
  0.543495529071034      -0.579495418403912       3.638788318690802E-005
  0.549778714378214      -0.577535226229705       3.262419701665558E-005
  0.556061899685393      -0.575612678628007       2.888046184406368E-005
  0.562345084992573      -0.573726429053756       2.516069160839310E-005
  0.568628270299753      -0.571875189110407       2.146866870923751E-005
  0.574911455606932      -0.570057725425645       1.780794857781434E-005
  0.581194640914112      -0.568272856726944       1.418186471479373E-005
  0.587477826221291      -0.566519451102902       1.059353411682464E-005
  0.593761011528471      -0.564796423437402       7.045863031890747E-006
  0.600044196835650      -0.563102733004500       3.541552982435832E-006
  0.606327382142830      -0.561437381212875       8.310699979563843E-008
  0.612610567450010      -0.559799409489490      -3.327163975544090E-006
  0.618893752757189      -0.558187897292851      -6.687134576259447E-006
  0.625176938064369      -0.556601960246957      -9.994858407999396E-006
  0.631460123371548      -0.555040748387669      -1.324856140655096E-005
  0.637743308678728      -0.553503444513831      -1.644663518032422E-005
  0.644026493985908      -0.551989262636060      -1.958763037033290E-005
  0.650309679293087      -0.550497446516556      -2.267025004889944E-005
  0.656592864600267      -0.549027268293868      -2.569334318145558E-005
  0.662876049907446      -0.547578027186867      -2.865589817014481E-005
  0.669159235214626      -0.546149048272704      -3.155703649415846E-005
  0.675442420521806      -0.544739681333820      -3.439600646499351E-005
  0.681725605828985      -0.543349299769475      -3.717217710497458E-005
  0.688008791136165      -0.541977299567546      -3.988503216203559E-005
  0.694291976443344      -0.540623098332705      -4.253416426815354E-005
  0.700575161750524      -0.539286134367281      -4.511926924911066E-005
  0.706858347057703      -0.537965865801453      -4.764014059181368E-005
  0.713141532364883      -0.536661769769599      -5.009666407197924E-005
  0.719424717672063      -0.535373341629868      -5.248881254792961E-005
  0.725707902979242      -0.534100094224263      -5.481664091957362E-005
  0.731991088286422      -0.532841557176679      -5.708028125740351E-005
  0.738274273593601      -0.531597276226546      -5.927993810054356E-005
  0.744557458900781      -0.530366812595869      -6.141588392109084E-005
  0.750840644207961      -0.529149742387634      -6.348845475922611E-005
  0.757123829515140      -0.527945656013644      -6.549804602449025E-005
  0.763407014822320      -0.526754157650053      -6.744510845998707E-005
  0.769690200129499      -0.525574864718895      -6.933014427025389E-005
  0.775973385436679      -0.524407407394095      -7.115370340988473E-005
  0.782256570743859      -0.523251428130513      -7.291638002707425E-005
  0.788539756051038      -0.522106581214686      -7.461880906214083E-005
  0.794822941358218      -0.520972532335997      -7.626166299536245E-005
  0.801106126665397      -0.519848958177132      -7.784564874221298E-005
  0.807389311972577      -0.518735546022689      -7.937150469139268E-005
  0.813672497279756      -0.517631993384974      -8.083999787935642E-005
  0.819955682586936      -0.516538007645979      -8.225192130407956E-005
  0.826238867894116      -0.515453305714683      -8.360809136486147E-005
  0.832522053201295      -0.514377613698830      -8.490934543258692E-005
  0.838805238508475      -0.513310666590411      -8.615653954109161E-005
  0.845088423815654      -0.512252207964108      -8.735054619640808E-005
